Contig	sRNA_ID	s1a1	s1a2	s1a3	s1b1	s1b2	s1b3	s9b1	s9b2	s9b3	s13a1	s13a2	s13a3	s13b1	s13b2	s13b3	s17a1	s17a2	s17a3	s17b1	s17b2	s17b3	s2017-9am1	s2017-9am2	s2017-9am3	s2017-9am4	s2017-9am5	s2017-9am6	s2017-9am7	s2017-9am8	s2017-9am9	s2017-9am10	s2017-9am11	s2017-9am12	s2017-9pm1	s2017-9pm2	s2017-9pm3	s2017-9pm4	s2017-9pm5	s2017-9pm6	s2017-9pm7	s2017-9pm8	s2017-9pm9	s2017-9pm10	s2017-9pm11	s2017-9pm12
NODE_38257_length_3508_cov_8.757892	STRG.148534	0	0	0	1015.467163	153.804443	0	1414.822632	0	489.451813	416.199554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1484.634277	0	904.033569	3285.954102	0	664.435486	1217.961548	2340.379639	0	0	433.128082	928.303711	538.257202	1147.775757	729.005798	5469.32373	1295.939575	1584.883179	0	0	0
NODE_3840_length_13192_cov_11.817234	STRG.44240	574.087097	183.018982	1733.247192	895.822998	63.521938	0	210.226624	81.885124	320.672791	415.553009	237.783463	0	0	90.226036	152.205719	117.814568	177.645706	0	332.43222	512.482666	326.473969	155.337219	587.037048	514.780945	883.609131	1088.397461	195.579239	132.80426	135.779602	183.605133	135.273544	131.0242	0	0	0	403.478363	299.898071	641.139587	213.10025	727.315735	490.901642	630.282288	531.749756	1137.799683	591.195496
NODE_38514_length_3492_cov_4.728542	STRG.148980	0	0	0	0	0	0	58.453098	0	0	0	0	494.233582	0	124.75412	0	145.209763	334.326721	358.057037	0	0	0	0	142.262451	0	0	0	0	0	0	770.503601	0	0	0	0	167.632004	208.708145	0	0	0	0	107.182999	0	0	0	0
NODE_38618_length_3485_cov_5.810204	STRG.149156	0	0	951.689331	0	23.552101	0	1401.361572	290.672333	2144.993408	0	390.514465	0	25.608059	0	0	573.991028	0	0	0	0	0	0	0	0	403.839691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_38641_length_3483_cov_39.378355	STRG.149212	0	0	0	0	168.136047	0	0	258.450073	0	415.665222	0	0	0	0	0	0	0	0	0	259.952545	0	0	327.863647	0	0	0	0	0	0	0	0	0	0	0	487.269043	0	1843.945923	308.357635	0	0	0	0	0	0	0
NODE_38668_length_3482_cov_19.046396	STRG.149266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244.944626	0	198.674255	48.55867	0	0	0	0	0	0	0	0	0	398.340942	0	0	0	0	0	0	0	0	0	0	0	0
NODE_38800_length_3474_cov_16.350102	STRG.149475	396.997681	0	0	0	142.571548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_39008_length_3461_cov_44.693482	STRG.149844	69.692039	87.506813	307.975281	381.722443	107.631454	0	0	566.648804	338.078003	152.286453	0	178.735367	158.217056	344.59082	114.183578	506.377625	0	888.180664	189.429214	340.653809	374.066559	162.822006	124.651566	0	0	0	0	618.871704	558.503967	161.529236	982.011536	0	0	0	0	107.86618	0	0	68.137573	0	173.773926	0	0	148.756561	0
NODE_3904_length_13091_cov_5.323105	STRG.44676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052.119873	0	517.196655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_39177_length_3452_cov_3.173977	STRG.150152	0	0	0	0	0	0	435.168396	150.00235	48.825203	0	0	0	0	0	0	162.656815	0	0	335.106598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_39222_length_3449_cov_8.740424	STRG.150225	100.309158	0	0	0	70.309258	0	283.232361	140.731354	86.429375	112.586845	63.954823	0	41.130783	0	42.431496	0	0	81.192162	0	51.634472	0	113.115082	0	0	0	0	0	0	221.405869	0	0	0	100.267395	0	231.119019	178.900909	0	0	0	107.93219	0	0	0	0	280.029266
NODE_39278_length_3446_cov_3.553819	STRG.150321	0	0	0	1577.22522	0	0	832.731873	1329.289307	482.242523	0	0	0	0	0	0	0	0	0	321.245331	627.647156	0	0	0	611.005432	658.884583	0	0	0	0	0	0	0	0	0	0	0	272.719421	0	0	0	403.813538	618.840576	0	0	0
NODE_3933_length_13044_cov_31.040034	STRG.44885	0	0	0	0	0	0	0	0	0	0	0	0	18.518282	0	0	0	0	0	223.89325	0	920.388611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_39609_length_3424_cov_59.104779	STRG.150929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640.639282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_39694_length_3419_cov_24.078478	STRG.151064	0	240.557129	0	0	112.494743	416.076477	331.868225	233.66716	0	576.444275	633.044495	177.118591	0	233.383698	188.584473	274.77774	683.919556	173.713486	227.009155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768.973816	0	0	0	0	0	285.655548	0	0	0	0	0
NODE_39698_length_3419_cov_11.148335	STRG.151072	0	0	233.164307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398.678711	0	0	0	0	0	0	0	0	0	547.416931	0	474.261322	0	0	0	0	0	0	0	0	0
NODE_4003_length_12937_cov_24.284894	STRG.45344	0	0	88.84449	0	57.715714	0	0	0	0	0	0	100.390862	17.997631	0	0	0	137.848343	0	0	0	0	0	0	0	0	0	321.837311	179.561249	0	0	130.64299	0	0	0	0	0	0	165.943436	0	0	0	0	0	0	97.049461
NODE_40143_length_3392_cov_6.653581	STRG.151840	0	214.846619	0	1468.517334	0	0	115.415993	258.450073	533.083862	0	78.714096	0	0	41.706211	81.5131	0	0	0	0	116.905373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213.207718	0	0	0	0	0	0	0	0	0
NODE_40249_length_3385_cov_26.149249	STRG.152018	374.959045	405.174377	725.305664	0	200.636963	3203.432617	0	509.851562	0	1065.293701	592.759827	258.593079	1564.421143	180.095291	165.130447	461.54776	349.861145	182.113052	703.04071	404.670868	961.106201	120.941719	474.043213	665.099487	312.841156	688.41333	407.382568	0	0	0	680.831726	205.264786	0	2630.3479	0	439.722839	0	812.94281	299.18161	0	113.678932	428.034119	0	372.597931	0
NODE_4029_length_12897_cov_18.969008	STRG.45542	147.022064	1310.095825	471.321655	0	556.444153	474.38681	0	1028.78186	581.521057	2036.355957	971.077942	1562.158813	417.685242	0	674.967468	498.416321	0	0	626.771545	214.343719	189.340347	0	257.774445	0	297.874207	401.908569	0	0	0	0	0	0	0	837.686279	0	0	286.813873	446.07077	145.698517	0	0	0	721.303589	348.945221	851.159119
NODE_40377_length_3378_cov_6.226602	STRG.152257	0	0	0	0	0	0	0	0	0	0	128.191513	0	0	0	0	0	0	0	795.440308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4043_length_12872_cov_4.644457	STRG.45642	0	0	0	0	0	0	0	0	810.252136	0	0	0	0	0	0	0	0	0	568.821655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_40445_length_3374_cov_10.862609	STRG.152347	279.429474	385.835938	1542.854004	204.925705	308.361816	0	983.24353	2359.895264	0	0	0	1531.719238	107.553955	557.52356	0	1430.341797	1093.991211	648.494385	703.352539	191.029846	113.639778	711.709167	2327.036865	0	0	7007.609863	253.215866	1516.789307	303.713379	1963.820679	3823.059326	316.15036	281.684021	0	344.568878	676.021423	0	0	4656.761719	0	176.256485	0	0	292.755402	394.72641
NODE_4046_length_12864_cov_5.197283	STRG.45677	0	0	0	0	0	0	195.19136	0	228.625565	0	0	0	0	0	0	0	0	0	162.717545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733.64563	0	0	0	0	0	0	0	0	0	0	0
NODE_40636_length_3362_cov_49.345630	STRG.152676	0	0	0	0	0	0	75.026581	0	73.227539	0	0	0	236.841599	602.526062	0	0	0	0	0	0	380.92038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4067_length_12827_cov_10.455058	STRG.45855	242.62056	330.432953	40.967251	390.090149	0	151.47966	48.048702	0	217.734131	0	53.684704	0	297.706573	0	40.490166	0	0	1274.594971	288.203003	346.312225	372.833435	123.051483	0	0	190.232224	0	158.600845	0	0	0	0	1066.064819	0	0	0	0	497.129547	0	0	197.934723	0	341.33847	501.964935	183.601471	251.2397
NODE_40746_length_3355_cov_6.885455	STRG.152858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707.797424	0	0	0	0	0	0	0	321.686005	0	0	0	0	0	0
NODE_40904_length_3346_cov_60.890307	STRG.153113	177.806152	0	74.679779	0	0	0	120.861221	364.342743	2569.303223	0	611.063782	0	24.896769	1634.364624	31.867302	387.19873	0	319.707245	4963.996582	813.319031	3244.99707	0	0	0	385.816437	305.005219	0	0	95.234367	48.5956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4103_length_12778_cov_9.236658	STRG.46057	314.519531	112.843933	212.576904	0	309.347015	0	1312.18103	213.371597	522.354614	360.609344	189.545303	365.003845	457.521149	0	194.760895	294.516937	1333.419312	0	123.994301	0	0	1302.620728	1985.884155	575.566956	0	0	0	0	183.508026	0	0	0	0	1782.930054	0	0	317.420135	251.885162	567.123047	0	213.742767	163.13588	0	204.837143	481.933289
NODE_41106_length_3333_cov_121.413057	STRG.153425	1237.08374	2336.130615	1070.676514	1019.270447	347.419678	0	401.466583	1178.088379	109.413544	2112.358154	324.775055	2847.696777	193.553101	1605.499756	187.215378	652.84375	4326.419922	569.955383	467.66687	329.525848	961.879089	1035.974243	3571.43335	291.903015	338.300415	2671.296875	854.628113	722.636536	902.765015	944.485413	2939.016846	1102.2146	259.043915	0	1718.893921	875.399109	6989.139648	247.821167	5144.858398	1533.725098	609.123779	1310.397827	2166.390625	2145.514893	1661.815796
NODE_41417_length_3316_cov_4.583870	STRG.153927	183.152328	62.238708	296.39151	313.547791	67.397461	266.786041	80.163971	49.601479	0	345.357147	91.919327	58.045528	448.141479	80.042267	134.421951	338.262268	0	0	0	274.675781	309.741577	0	144.967392	0	165.424744	201.424667	0	0	178.100677	0	173.055725	0	0	0	0	190.5466	304.068146	0	78.784508	0	101.047951	0	0	183.910522	0
NODE_41881_length_3291_cov_5.254017	STRG.154668	1101.138306	2702.4729	989.142334	0	114.057182	0	1099.200439	969.187744	690.706665	1645.689331	598.338074	0	731.178223	1160.824585	949.980286	217.7061	985.383972	1269.559326	0	281.045227	0	0	214.017517	0	567.359314	0	0	0	0	0	711.476807	0	0	811.569946	0	0	0	0	0	0	0	227.716522	0	0	0
NODE_420_length_32077_cov_13.728468	STRG.9974	111.642097	0	0	0	0	0	109.14679	0	0	0	0	0	0	0	44.966511	0	0	236.887207	55.033806	0	94.776543	0	194.722458	0	0	367.84549	0	0	318.313965	0	470.78714	0	0	0	0	0	135.297424	0	0	0	0	0	0	615.499329	0
NODE_42088_length_3280_cov_5.430078	STRG.155012	0	0	0	0	312.722473	0	0	0	0	0	0	0	155.747528	0	0	0	0	0	0	0	0	266.222107	317.621155	0	0	0	162.681305	0	0	0	0	0	0	0	0	0	324.904846	0	0	0	0	0	0	0	0
NODE_42234_length_3272_cov_272.189307	STRG.155242	0	0	0	0	0	0	0	0	0	0	426.087616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_42234_length_3272_cov_272.189307	STRG.155244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.541397	0	0	0	0	0	4535.811035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4233_length_12583_cov_8.245211	STRG.46939	622.96759	33378.63281	6761.438965	594.985168	3240.8396	11201.15234	16222.21191	1756.993408	3264.639893	242.934265	1326.62854	0	18343.02539	1498.913452	263.999298	1240.105347	6466.334473	10844.35352	904.540833	1115.061401	2324.139648	0	0	0	751.790527	0	615.852112	0	0	0	0	359.413879	0	569.867859	0	250.589127	0	167.181793	435.363251	1147.705688	0	220.776886	0	0	832.818787
NODE_4238_length_12576_cov_36.868301	STRG.46974	259.622284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1545.47522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_430_length_31867_cov_23.891959	STRG.10152	0	0	0	0	0	0	88.34037	385.001434	0	0	55.664234	0	385.092621	989.157898	0	0	0	0	1911.084106	0	569.842468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233.695694	0	0	0	0	0
NODE_433_length_31801_cov_23.457947	STRG.10232	134.113022	0	0	0	0	0	0	129.225037	0	413.049011	98.9132	0	0	177.151459	162.70694	0	0	0	1468.034058	0	318.907013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4343_length_12443_cov_8.364950	STRG.47676	0	0	0	0	0	0	0	0	0	0	56.895504	129.415207	268.884888	0	0	0	0	135.559555	0	0	44.534874	0	0	0	0	0	229.791	0	246.462402	0	0	0	176.126053	0	0	0	0	0	0	0	0	0	277.410858	0	0
NODE_43518_length_3203_cov_81.136277	STRG.157247	0	0	353.890717	610.99823	0	0	271.00531	406.135803	434.142639	0	364.565796	0	123.238907	113.202827	0	813.521912	292.535828	910.714539	180.126877	0	300.137451	0	0	0	0	351.582428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_43520_length_3203_cov_25.894854	STRG.157260	814.317932	34.051216	3807.928223	408.437286	325.513275	83.405853	10399.16895	2699.102783	7857.673828	106.123993	174.087234	0	537.769775	191.848846	0	119.887421	365.413147	228.520721	31.854071	513.67511	0	34.768051	0	1450.02478	336.051361	0	0	0	0	0	0	0	98.537003	0	598.828064	0	1303.894409	563.158447	223.441422	398.473938	198.758652	93.933052	221.422501	0	1850.108032
NODE_43716_length_3194_cov_4.700542	STRG.157589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	693.02417	0	550.909424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4384_length_12391_cov_6.851411	STRG.47913	0	0	0	749.210693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451.071167	0	0	0	0	0	244.436539	317.875336	0	0	0	0	0	0	0	0	0	0	0
NODE_43888_length_3185_cov_16.936102	STRG.157890	0	696.532959	0	3024.372803	1243.719482	591.394775	0	0	0	575.556641	1839.95752	2431.024902	3225.059814	0	3667.120117	5863.904297	0	249.306824	852.078369	2721.631348	0	471.50943	333.834686	0	0	0	0	0	0	0	0	0	360.238831	0	0	0	0	0	0	0	0	0	786.141907	390.666992	1856.988403
NODE_43909_length_3184_cov_38.381272	STRG.157921	266.81662	3457.953857	151.861206	1548.817871	0	0	742.570923	805.057129	452.531921	423.222626	138.251053	402.916473	0	154.8405	0	648.696167	573.863281	966.449463	265.014191	232.100555	0	132.877655	173.210953	0	0	249.516891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.969696	0	0	0
NODE_440_length_31548_cov_11.216143	STRG.10376	0	0	0	0	265.328003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301.022247	0	302.172455	423.549133	837.806519	517.401123	0	0	362.670563	376.360779	0	0	0	0	738.386963	0	165.665466	0	193.575333	853.029053	750.983704	793.531372	0
NODE_44112_length_3174_cov_42.172171	STRG.158274	0	0	0	0	66.804909	0	196.91394	0	0	0	0	0	0	0	0	0	0	0	368.488159	0	2990.071289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_44154_length_3172_cov_8.114854	STRG.158342	137.944778	580.615967	427.116852	201.566559	0	0	0	0	436.338287	0	601.740051	0	376.241821	296.068817	201.709381	0	0	1484.407959	0	0	174.830444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4417_length_12336_cov_5.984448	STRG.48116	29582.43164	2107.671387	7411.105469	3842.826172	9381.868164	20046.42383	964.310913	7470.4375	8108.89209	4811.279785	1631.178101	3626.536377	7719.75	5257.638184	8641.796875	1259.182617	6989.904297	2011.411865	1767.340088	8891.931641	2507.000244	10766.32617	5014.680664	2472.806396	10496.83984	10853.98242	12005.95898	12097.44238	8888.6875	40996.6875	24698.88281	37311.60547	32635.50586	17116.63867	5361.248047	3447.287109	21848.20508	10420.53027	5425.444336	11536.49609	11737.86133	9128.916992	15608.62988	10959.61621	11958.10938
NODE_4427_length_12320_cov_137.538850	STRG.48195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1265.005249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4432_length_12313_cov_6.506526	STRG.48212	0	14.937351	127.091469	0	0	0	86.070747	71.661095	157.542358	0	281.992584	137.132629	0	262.939148	0	754.136047	0	274.422668	86.460907	0	0	0	0	0	120.613411	0	110.640076	0	0	0	0	0	0	0	0	0	0	105.121887	0	142.178482	0	0	0	0	0
NODE_44762_length_3142_cov_3.689018	STRG.159271	158.230774	1453.421875	275.624969	0	131.333511	823.427124	0	0	0	0	0	0	0	0	99.875771	0	0	0	0	0	0	0	196.281601	0	229.254166	0	0	0	0	0	107.158012	0	255.406845	0	0	0	0	0	94.083794	0	484.004669	0	0	0	0
