Contig	sRNA_ID	s1a1	s1a2	s1a3	s1b1	s1b2	s1b3	s9b1	s9b2	s9b3	s13a1	s13a2	s13a3	s13b1	s13b2	s13b3	s17a1	s17a2	s17a3	s17b1	s17b2	s17b3	s2017-9am1	s2017-9am2	s2017-9am3	s2017-9am4	s2017-9am5	s2017-9am6	s2017-9am7	s2017-9am8	s2017-9am9	s2017-9am10	s2017-9am11	s2017-9am12	s2017-9pm1	s2017-9pm2	s2017-9pm3	s2017-9pm4	s2017-9pm5	s2017-9pm6	s2017-9pm7	s2017-9pm8	s2017-9pm9	s2017-9pm10	s2017-9pm11	s2017-9pm12
NODE_1729_length_18796_cov_107.304306	STRG.26645	0	#DIV/0!	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	59.04577729	0	52.36044461	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	0	0
NODE_1738_length_18755_cov_33.033690	STRG.26763	6.728973938	0	0	593.3171061	147.3033977	0	0	0	0	0	344.2496495	0	0	0	0	106.8925812	0	82.26284635	537.2574567	0	0	181.1028117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374.6440969	0	0	0	0	0	0
NODE_1738_length_18755_cov_33.033690	STRG.26778	3055.46623	5368.574895	2922.288734	5090.113504	2899.479918	11032.80275	625.2195646	2040.835019	195.1750119	5157.590464	1040.668163	2289.99719	2320.451648	2334.626822	3793.685877	3120.058102	10740.47196	2047.764237	492.2688497	3052.252695	388.3529359	1878.159813	2502.992343	5679.866657	1480.765911	4356.241839	2228.133777	1296.731839	2829.992154	3108.465233	2262.598439	2117.827691	2702.175758	7228.640574	3486.757821	4005.048155	0	2159.375886	435.1433273	2383.353423	2286.254211	3044.31167	2426.076162	2726.402982	4002.546999
NODE_17482_length_5822_cov_106.004682	STRG.102756	0	0	0	0	0	0	3.347878472	13.37105836	14.14464652	0	0	0	0	20.6658599	3.085250625	0	0	0	22.99731643	0	26.81001703	0	0	0	0	25.12771908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1755_length_18670_cov_23.789686	STRG.26945	0	56.16772553	0	0	0	0	0	66.85359103	0	0	49.8525282	0	0	30.50704883	0	58.9534913	56.28217538	0	110.5887769	0	51.33118038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1755_length_18670_cov_23.789686	STRG.26953	0	0	104.9351594	0	0	0	0	0	0	0	0	6.445003027	0	0	0	0	85.54887817	0	53.60759384	0	85.78806892	0	0	0	0	0	0	0	0	0	147.9701188	0	0	0	6.859385495	0	0	0	0	0	0	0	0	0	0
NODE_17569_length_5805_cov_14.629913	STRG.102986	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	129.0592096	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	150.9180976	#DIV/0!	367.3910663	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_1763_length_18630_cov_9.385034	STRG.27003	7499.987643	#DIV/0!	0	8432.503611	2821.288306	#DIV/0!	0	2228.518256	0	0	0	0	0	1768.046153	0	4496.678992	23676.71319	5961.26227	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	0	0	0	3130.594741	0	2643.579288	0	#DIV/0!	#DIV/0!	#DIV/0!	1763.655331	0	0	2618.942833	0	0	0	#DIV/0!
NODE_1777_length_18549_cov_21.133665	STRG.27136	0	0	0	0	0	0	337.8624854	85.55712221	0	0	0	0	0	0	0	0	0	0	96.84125366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1777_length_18549_cov_21.133665	STRG.27167	0	0	61.45268486	0	0	0	0	13.33799938	138.8563995	0	45.07435235	0	0	0	0	19.05723147	0	0	184.1994894	115.1799701	26.50475017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1781_length_18527_cov_7.536650	STRG.27200	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	70.0089302	79.91724303	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	0	0
NODE_17926_length_5736_cov_16.680338	STRG.104013	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	874.2432089	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	860.2882461	270.8320971	#DIV/0!	#DIV/0!	650.8890437	#DIV/0!	#DIV/0!	#DIV/0!	3159.35017	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1942.011445	#DIV/0!	#DIV/0!	2542.455777	#DIV/0!	0	#DIV/0!	0	#DIV/0!
NODE_17963_length_5729_cov_15.239690	STRG.104110	687.0630335	0	1102.392121	3197.606664	#DIV/0!	#DIV/0!	454.9255741	1505.263266	0	#DIV/0!	925.721971	703.5494525	944.9070742	557.7883271	420.5945809	1282.578754	1444.422318	1115.776747	89.97124633	843.7626528	142.3948848	#DIV/0!	624.3159942	#DIV/0!	#DIV/0!	#DIV/0!	0	727.4903394	0	#DIV/0!	491.4838109	0	#DIV/0!	#DIV/0!	2008.557813	567.0333715	#DIV/0!	#DIV/0!	310.8083931	#DIV/0!	827.2377836	#DIV/0!	0	#DIV/0!	#DIV/0!
NODE_18066_length_5709_cov_6.424301	STRG.104427	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	2538.263003	#DIV/0!	#DIV/0!	#DIV/0!	2096.140652	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1384.168927	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_18105_length_5700_cov_22.688928	STRG.104546	0	193.6214362	60.67304277	290.6689762	0	165.3860603	0	64.1436189	0	2.876943542	0	100.6951551	25.38392895	64.97420879	72.50720082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	0	0	159.9834732	0	0	0	0	0	0	#DIV/0!	0	0	0
NODE_18198_length_5684_cov_29.844200	STRG.104813	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	1864.088815	#DIV/0!	0	#DIV/0!	401.7350791	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	177.9693324	#DIV/0!	186.6139355	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!
NODE_18211_length_5682_cov_11.420117	STRG.104850	#DIV/0!	1679.018052	7226.018513	#DIV/0!	2497.022902	#DIV/0!	0	#DIV/0!	2123.594022	#DIV/0!	952.3406443	#DIV/0!	947.1825243	1479.203602	#DIV/0!	#DIV/0!	0	1111.191643	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	1989.115664	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!
NODE_18316_length_5661_cov_23.228862	STRG.105141	226.9353812	750.2612953	503.8921858	752.1180031	358.249334	1581.845029	183.4091121	291.383563	247.9482288	691.8050703	184.1464938	236.0003015	768.1529629	527.2292903	277.5903935	340.6578888	905.5328885	301.8622283	305.511351	153.3855936	134.6438056	272.4307707	588.758842	746.7241844	555.2140613	510.6868184	294.5690596	612.8117448	0	147.7854607	412.1450684	293.9812961	184.2962173	305.3612559	376.0567663	66.08686737	1065.5662	497.6426527	224.0155797	243.4537869	220.6109737	504.6121829	478.260966	765.6337835	1138.979852
NODE_18463_length_5637_cov_15.536188	STRG.105541	592.553944	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	1113.56285	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	163.1549206	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	722.6381562	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	653.5066515	#DIV/0!	#DIV/0!	281.6826513	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_18513_length_5630_cov_4.441435	STRG.105696	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	1007.56217	#DIV/0!	#DIV/0!	#DIV/0!	2479.186852	0	#DIV/0!	#DIV/0!	#DIV/0!	1476.114069	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_1859_length_18182_cov_7.646770	STRG.27898	0	#DIV/0!	0	0	0	0	0	175.1204337	0	#DIV/0!	0	#DIV/0!	0	0	0	0	#DIV/0!	0	93.52130657	0	31.12971695	#DIV/0!	0	#DIV/0!	0	0	0	0	0	0	#DIV/0!	0	0	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!
NODE_18646_length_5605_cov_11.465405	STRG.106066	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	263.9530405	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_18647_length_5605_cov_9.418559	STRG.106069	#DIV/0!	1939.141012	#DIV/0!	#DIV/0!	1848.430691	#DIV/0!	#DIV/0!	0	#DIV/0!	4744.018593	#DIV/0!	#DIV/0!	#DIV/0!	3241.16387	2574.772868	#DIV/0!	#DIV/0!	1178.472156	367.6151743	#DIV/0!	0	846.0515729	569.8551792	#DIV/0!	#DIV/0!	1518.034408	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1048.052039	#DIV/0!	#DIV/0!	#DIV/0!	1188.952713	2303.8924	#DIV/0!	1042.791562	499.2369219	#DIV/0!	737.7502852	2587.696134	1503.482761	#DIV/0!	#DIV/0!
NODE_1869_length_18135_cov_113.551051	STRG.28006	0	0	0	0	0	0	738.8499636	0	0	0	132.4425812	#DIV/0!	0	364.066432	310.5759915	0	0	0	161.9137875	0	152.580172	0	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	0	0	0	0	0	0	0	0	1502.055794
NODE_187_length_40907_cov_29.299692	STRG.5224	0	0	0	207.579426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.9859683	0	0	0	0	0	0	0	0	#DIV/0!	1000.53106	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	0	0	0	#DIV/0!	0	0
NODE_18707_length_5594_cov_7.416682	STRG.106231	#DIV/0!	#DIV/0!	2222.094122	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	3012.423023	#DIV/0!	#DIV/0!	739.2930633	0	#DIV/0!	992.7219735	0	#DIV/0!	#DIV/0!	2605.962118	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_188_length_40827_cov_14.643039	STRG.5245	0	12111.22618	#DIV/0!	#DIV/0!	1715.5632	14245.33247	0	8302.591482	0	24483.13271	0	6980.681529	8214.448254	16197.7977	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	1015.029206	7209.102254	21440.40985	2202.60422	#DIV/0!	2113.90252	6352.240189	3907.032799	0	8668.607696	8320.753976	7235.405429	0	0	#DIV/0!	13285.59784	6839.961692	4725.46608	6960.610641	0	8213.905114	6104.253565	5393.817889	10034.02151
NODE_1881_length_18075_cov_21.667814	STRG.28112	0	#DIV/0!	#DIV/0!	9891.129156	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1472.129168	0	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!
NODE_18906_length_5556_cov_7.829667	STRG.106780	0	1716.047728	#DIV/0!	1975.340403	1478.884579	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	2525.387467	#DIV/0!	#DIV/0!	1261.854723	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	429.5081412	1409.372269	#DIV/0!	1746.768281	2777.954762	#DIV/0!	#DIV/0!	0	0	1241.222462	#DIV/0!	2098.67413	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	704.2504373	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_18984_length_5541_cov_56.208713	STRG.106997	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1125.953288	#DIV/0!	1462.936031	1732.47586	#DIV/0!	2214.951186	#DIV/0!	1022.759041	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	681.3176805	#DIV/0!	0	715.3124984	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	1258.286618	#DIV/0!	130.9614299	2719.491597	#DIV/0!	#DIV/0!	1596.767461	#DIV/0!	2626.368385	#DIV/0!	451.7806241	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_192_length_40515_cov_23.159268	STRG.5321	0	0	43.56694996	0	0	0	0	0	0	44.58965127	10.52645835	0	40.71432219	0	0	0	169.0543155	0	0	33.93171326	34.7388891	0	0	0	0	0	0	174.1576742	0	0	0	0	0	0	0	0	0	0	0	0	0	79.3446276	0	0	0
NODE_19259_length_5492_cov_113.405187	STRG.107747	#DIV/0!	#DIV/0!	#DIV/0!	0	1209.055119	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	1193.936313	0	0	#DIV/0!	0	35.84597343	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1858.347077	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_1929_length_17922_cov_23.814462	STRG.28557	0	19.55201388	0	101.2754281	32.66420893	0	44.71096665	0	0	26.50429186	5.379450906	0	27.41930253	31.23906497	38.30785774	12.12735079	169.843823	12.72428061	60.83115703	0	56.86663735	0	0	0	0	0	0	0	0	0	52.55255587	0	0	0	0	0	0	0	110.1578774	0	0	0	0	61.15795218	0
NODE_19307_length_5486_cov_11.500276	STRG.107853	1747.770024	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	3341.206474	3218.115963	1384.292554	#DIV/0!	#DIV/0!	2040.604837	#DIV/0!	#DIV/0!	#DIV/0!	1189.886665	0	2442.228544	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!
NODE_19386_length_5475_cov_8.974354	STRG.108095	996.6498266	#DIV/0!	#DIV/0!	#DIV/0!	4151.199448	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	905.4594906	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0
NODE_194_length_40453_cov_228.227957	STRG.5354	7000.909391	7183.699938	9871.464528	9928.081308	6738.067068	13009.94906	8742.852991	9431.473724	12288.09829	10151.26335	5046.552389	5327.014888	6809.990843	6726.150626	7431.70189	6816.510296	8292.772053	4514.55819	5547.957271	8203.522005	4012.889753	1555.08613	2925.31033	4337.991065	3384.949135	5936.139966	2227.637688	2087.296359	1489.427123	2227.610856	2715.838107	2755.599425	2668.908119	8413.156016	4203.056487	3897.195873	3540.407907	1746.407776	2097.617292	4817.058658	2434.539965	5130.442839	2169.0146	3602.451014	7704.710708
NODE_194_length_40453_cov_228.227957	STRG.5356	22.54334566	14.16658139	19.62953009	101.7261992	24.02882868	146.1590542	15.09480142	39.99089096	0	31.3995823	9.70890544	19.0087971	23.4427623	19.2985965	45.34567588	37.49979033	85.89905758	33.54524011	33.70966062	54.17376193	44.21975673	0	0	0	39.22663375	52.68882312	0	0	27.79876944	0	0	0	26.53576989	123.5047031	85.80521881	0	30.64125704	0	52.23676985	0	47.80306489	91.92458616	0	0	38.45461066
NODE_194_length_40453_cov_228.227957	STRG.5364	13.93170713	31.79991945	76.51002942	128.5597293	80.8264081	305.0639414	8.020131425	33.67046744	0	40.52985295	10.49852281	46.75522797	19.71642296	75.17773079	12.34430229	15.72286901	304.3344223	69.36882031	26.61033626	12.63216367	16.26654059	56.16159155	123.7724154	0	0	0	143.9944457	229.6561169	0	0	0	92.47228984	0	0	0	0	0	0	0	0	0	0	365.4352495	0	0
NODE_19401_length_5474_cov_10.790552	STRG.108131	0	0	0	0	0	#DIV/0!	33.66271777	14.56459821	79.88529741	0	0	0	0	95.25445251	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	0	0	0	#DIV/0!	139.778103	0
NODE_1958_length_17792_cov_23.406439	STRG.28836	0	94.07048906	0	0	0	32.63141206	0	0	0	44.4173947	13.54512729	0	0	53.82135992	0	44.10238207	88.30193424	0	40.0133464	0	66.43763328	0	0	0	0	0	0	0	0	37.44587349	0	0	0	0	0	0	0	0	0	0	0	0	0	61.43039358	0
NODE_1962_length_17775_cov_16.143792	STRG.28896	#DIV/0!	#DIV/0!	0	0	963.4182474	0	1167.022698	501.7417643	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	2337.246209	0	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	0
NODE_19760_length_5414_cov_9.608322	STRG.109152	#DIV/0!	#DIV/0!	#DIV/0!	1440.865481	#DIV/0!	#DIV/0!	0	0	1393.248639	#DIV/0!	746.0510428	#DIV/0!	0	0	129.0142831	#DIV/0!	#DIV/0!	#DIV/0!	152.7827583	826.443583	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	1046.192043	#DIV/0!	#DIV/0!	#DIV/0!	0	6416.291569	#DIV/0!	#DIV/0!	#DIV/0!	1200.672174	#DIV/0!	2545.554164	#DIV/0!	#DIV/0!	0	#DIV/0!	0
NODE_1982_length_17691_cov_4.683772	STRG.29095	590.5070294	1779.518561	510.9906391	94.25872264	1499.523147	4574.621783	13.94430465	259.0524046	0	6256.813803	317.7793783	1456.109139	1285.988534	1018.839646	2028.059068	1617.054397	415.1510157	1950.010767	1696.4843	2291.12996	1119.196686	2423.362472	4325.253153	4547.139447	2268.417934	5370.566672	1964.721352	1368.738126	1210.31365	407.9354939	3531.498515	1487.375665	2046.755954	23319.21102	1027.630332	6026.781634	1350.104447	3104.044791	3249.03989	1035.665634	118.7986182	33.46546288	2411.741212	1066.452472	176.9188262
NODE_199_length_40096_cov_6.518918	STRG.5481	0	0	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	1952.106757	#DIV/0!	#DIV/0!	#DIV/0!	77.62707493	#DIV/0!	231.0392144	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0
NODE_19918_length_5389_cov_22.142857	STRG.109541	24.79195113	0	34.30548657	51.38124769	39.05875695	0	0	18.62068763	71.01480471	0	50.25968436	83.43763715	0	39.79708553	0	23.32752202	104.9527038	64.48483765	30.86144462	61.87800997	80.78950813	0	109.0203335	0	0	0	70.1195288	0	82.98385191	107.7584376	88.29470379	0	0	0	0	0	0	0	30.07128622	0	0	0	88.47669863	72.51734472	0
NODE_19945_length_5385_cov_80.382739	STRG.109600	110.6775206	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	130.8563102	118.9752074	18.65274106	0	#DIV/0!	0	3.240851316	0	60.36540796	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	129.8064139	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	#DIV/0!	0	#DIV/0!
NODE_20_length_85334_cov_28.098887	STRG.945	1568.680909	7135.218427	4509.016029	6157.274747	1072.442088	0	0	3521.32144	1909.5937	6723.710918	0	476.2296482	1409.508261	2519.503713	446.6588888	4040.42903	11125.69028	5195.185141	397.8936372	0	78.30147552	0	7912.944447	0	3001.682763	3837.011829	0	3463.763778	2612.901983	0	1812.141467	#DIV/0!	0	0	0	7417.085462	2365.279172	#DIV/0!	0	0	1249.960085	0	2140.751173	0	6476.014823
NODE_2002_length_17608_cov_7.180254	STRG.29288	#DIV/0!	#DIV/0!	0	0	0	0	0	0	0	#DIV/0!	0	#DIV/0!	1511.05267	#DIV/0!	#DIV/0!	1874.627574	#DIV/0!	3876.99846	0	1671.997879	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0
NODE_20039_length_5369_cov_9.377493	STRG.109855	1370.988965	#DIV/0!	#DIV/0!	2133.097873	0	#DIV/0!	0	#DIV/0!	1519.412735	#DIV/0!	0	#DIV/0!	1494.770966	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_20149_length_5351_cov_16.886329	STRG.110140	0	278.690274	546.5225992	588.875802	455.3799976	587.1785233	351.6761483	0	777.5152008	0	120.0570223	0	119.2465674	0	208.0406823	953.1160846	434.3587881	808.2824391	273.1309962	0	0	#DIV/0!	#DIV/0!	0	775.1125352	0	#DIV/0!	0	#DIV/0!	333.9404218	#DIV/0!	0	0	0	0	280.8991854	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	446.0376774	1047.38874
NODE_20177_length_5347_cov_9.115268	STRG.110230	136.932138	#DIV/0!	278.4382556	0	#DIV/0!	#DIV/0!	133.4143612	214.2552952	58.19106888	1394.418144	68.98425327	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	41.28312945	90.50318159	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	254.2078986
NODE_2031_length_17506_cov_5.862071	STRG.29542	0	10931.86818	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	9066.807252	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	6560.674731	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_20366_length_5312_cov_6.743580	STRG.110708	1244.744352	2747.894289	2766.5558	2838.658375	1611.893376	6246.226426	2525.265473	2473.348036	3319.601465	3588.783154	1153.866625	1349.446528	256.0310362	2423.893904	430.1641533	1237.769926	562.498878	511.9480672	229.1888879	1805.691836	0	938.18431	1311.432643	2274.418038	2287.503778	1488.269957	1747.52149	1810.633699	1789.364856	1879.91207	1268.7508	1219.305922	730.8533142	5959.462663	1974.32615	2520.038136	2088.386397	1804.64512	869.4926031	1818.254026	741.6702234	1539.092847	1694.822468	1949.79025	3005.848316
